EventID,DT,X,Y,Z,COA,COA_NORM,GAU_X,GAU_Y,GAU_Z,GAU_ErrX,GAU_ErrY,GAU_ErrZ,COV_ErrX,COV_ErrY,COV_ErrZ,COV_Err_XYZ,TRIG_COA,DEC_COA,DEC_COA_NORM
20090120040448580,2009-01-20T04:04:48.592000Z,-83.970918,-78.150158,1.905,8.015,9.253,-83.972324,-78.149903,1.888,0.0704,0.1304,0.1861,0.0459,0.0582,0.0391,0.0471,3.394,2.835,3.394
20090120040503508,2009-01-20T04:05:03.512000Z,-84.014644,-78.139889,1.915,18.13,21.3,-84.015041,-78.13968,1.9462,0.1833,0.1018,0.0685,0.0452,0.0689,0.0502,0.0539,6.388,5.254,6.388
20090120040506904,2009-01-20T04:05:06.924000Z,-83.953479,-78.1507,1.955,5.512,6.338,-83.95393,-78.150731,1.9348,0.0805,0.1277,0.2341,0.0535,0.094,0.0465,0.0616,3.046,2.587,3.046
20090120040527504,2009-01-20T04:05:27.496000Z,-83.971135,-78.149979,1.955,5.974,6.892,-83.972911,-78.150023,1.9519,0.0728,0.1327,0.1757,0.0513,0.064,0.0371,0.0496,3.233,2.718,3.233
20090120040529520,2009-01-20T04:05:29.560000Z,-84.034035,-78.17929,2.015,5.909,6.701,-84.035954,-78.179111,2.0381,0.0661,0.1894,0.2989,0.1061,0.1107,0.1239,0.1133,3.727,3.203,3.727
20090120040540220,2009-01-20T04:05:40.244000Z,-83.763238,-78.16048,1.955,42.02,47.48,-83.762694,-78.160635,1.9098,0.2328,0.0883,0.0739,0.0351,0.0413,0.0658,0.0457,8.624,7.241,8.624
20090120040545496,2009-01-20T04:05:45.516000Z,-84.012951,-78.168372,1.99,8.459,9.721,-84.013283,-78.168371,1.9925,0.1672,0.1058,0.0614,0.0437,0.061,0.0438,0.0489,4.535,3.847,4.535
20090120040550160,2009-01-20T04:05:50.196000Z,-84.043957,-78.168269,2.08,6.263,7.105,-84.046652,-78.168286,2.0393,0.0635,0.1529,0.1914,0.117,0.0947,0.0803,0.0962,4.088,3.505,4.088
20090120040602160,2009-01-20T04:06:02.168000Z,-84.014427,-78.139978,1.905,22.25,26.78,-84.01384,-78.140504,1.9267,0.1666,0.0935,0.0681,0.0329,0.0467,0.0373,0.0386,6.665,5.316,6.665
20090120040618384,2009-01-20T04:06:18.404000Z,-84.016168,-78.139754,1.915,17.33,20.53,-84.016165,-78.139981,1.922,0.1859,0.1042,0.0736,0.0404,0.0608,0.0517,0.0503,6.503,5.289,6.503
20090120040629268,2009-01-20T04:06:29.288000Z,-84.012516,-78.168551,1.995,15.04,17.33,-84.014021,-78.168481,1.9803,0.0612,0.1225,0.1471,0.0241,0.0352,0.0297,0.0293,4.756,3.98,4.756
20090120040634820,2009-01-20T04:06:34.812000Z,-83.914457,-78.156929,1.95,8.787,10.16,-83.915213,-78.156936,1.9394,0.2612,0.0755,0.0967,0.0543,0.0708,0.0623,0.0621,4.368,3.653,4.368
20090120040714084,2009-01-20T04:07:14.104000Z,-84.012297,-78.168462,2.0,13.95,16.44,-84.012068,-78.168133,1.9863,0.0693,0.1301,0.1784,0.0352,0.0485,0.0369,0.0398,5.778,4.712,5.778
20090120040726668,2009-01-20T04:07:26.704000Z,-84.043082,-78.168135,2.105,5.819,6.67,-84.044527,-78.167749,2.0847,0.0661,0.1601,0.2226,0.0811,0.0921,0.0627,0.0776,3.607,3.062,3.607
20090120040730580,2009-01-20T04:07:30.600000Z,-84.016384,-78.13953,1.9,11.04,13.02,-84.015724,-78.139669,1.8927,0.1115,0.1733,0.0713,0.0368,0.0527,0.0532,0.0469,4.848,3.98,4.848
20090120040737256,2009-01-20T04:07:37.268000Z,-84.027261,-78.138181,1.905,7.623,8.699,-84.025194,-78.138444,1.9014,0.1989,0.1212,0.0679,0.0464,0.0657,0.0577,0.056,5.19,4.448,5.19
20090120040749128,2009-01-20T04:07:49.136000Z,-84.01421,-78.140023,1.91,18.16,20.91,-84.013286,-78.140757,1.9354,0.1818,0.0992,0.0722,0.0353,0.0614,0.0375,0.0433,5.783,4.83,5.783
20090120040755260,2009-01-20T04:07:55.300000Z,-84.030696,-78.133567,1.89,6.222,7.067,-84.02878,-78.133563,1.8374,0.0814,0.1092,0.2889,0.0698,0.1451,0.1104,0.1038,3.848,3.281,3.848
20090120040757792,2009-01-20T04:07:57.808000Z,-83.909878,-78.159617,1.835,5.535,6.37,-83.909711,-78.15979,1.8013,0.0844,0.1151,0.265,0.0994,0.162,0.1948,0.1464,4.048,3.443,4.048
20090120040800980,2009-01-20T04:08:00.988000Z,-84.012516,-78.168551,1.99,11.66,13.34,-84.01271,-78.168392,1.976,0.0631,0.1268,0.1626,0.0339,0.0489,0.0372,0.0395,4.401,3.727,4.401
20090120040804844,2009-01-20T04:08:04.872000Z,-83.764768,-78.160256,1.96,26.0,30.82,-83.765129,-78.160381,1.9359,0.2351,0.0918,0.0715,0.0386,0.048,0.0765,0.0522,7.49,5.947,7.49
20090120040837396,2009-01-20T04:08:37.400000Z,-84.016169,-78.139843,1.945,16.0,18.48,-84.016279,-78.139724,1.9326,0.0692,0.1043,0.1658,0.0352,0.0449,0.0425,0.0407,6.108,5.116,6.108
20090120040839836,2009-01-20T04:08:39.856000Z,-84.012516,-78.168551,1.995,9.108,10.6,-84.014747,-78.168542,1.9807,0.1209,0.1632,0.0613,0.0412,0.0488,0.0376,0.0423,4.841,4.04,4.841
20090120040854628,2009-01-20T04:08:54.656000Z,-83.971135,-78.149845,1.92,6.231,7.044,-83.970765,-78.149692,1.8904,0.0654,0.1378,0.1667,0.0565,0.0689,0.0406,0.0541,3.588,3.09,3.588
20090120040905244,2009-01-20T04:09:05.248000Z,-84.014427,-78.139978,1.91,12.77,14.95,-84.013384,-78.140536,1.9258,0.0647,0.1024,0.1651,0.0358,0.0604,0.0406,0.0444,5.131,4.254,5.131
20090120040922252,2009-01-20T04:09:22.276000Z,-84.012516,-78.168551,1.99,8.844,10.18,-84.012823,-78.168392,1.9818,0.0587,0.1194,0.1655,0.0361,0.0511,0.0353,0.0402,4.114,3.46,4.114
20090120040929736,2009-01-20T04:09:29.740000Z,-84.016819,-78.139485,1.93,6.189,7.114,-84.016424,-78.139889,1.9142,0.204,0.1313,0.0833,0.1301,0.1654,0.0529,0.1044,3.89,3.285,3.89
20090120040936324,2009-01-20T04:09:36.344000Z,-83.970699,-78.149979,1.945,6.843,8.022,-83.972053,-78.150007,1.94,0.0751,0.1424,0.1858,0.0565,0.0621,0.0391,0.0516,3.649,3.027,3.649
20090120040954308,2009-01-20T04:09:54.352000Z,-83.783393,-78.107419,1.92,7.205,8.036,-83.78251,-78.10764,1.9547,0.064,0.2216,0.3308,0.1101,0.1332,0.1393,0.1269,4.163,3.581,4.163
20090120041004112,2009-01-20T04:10:04.132000Z,-84.012516,-78.168596,2.005,9.986,11.54,-84.014088,-78.168653,1.9839,0.1169,0.1711,0.065,0.029,0.0511,0.0361,0.0377,4.914,4.141,4.914
20090120041018504,2009-01-20T04:10:18.540000Z,-83.763452,-78.160883,1.85,37.12,43.2,-83.766117,-78.160506,1.9095,0.2207,0.0961,0.0771,0.025,0.0434,0.075,0.0433,7.614,6.196,7.614
20090120041020884,2009-01-20T04:10:20.908000Z,-83.903115,-78.161722,1.78,13.15,15.48,-83.904137,-78.161634,1.8248,0.2445,0.0729,0.0956,0.0392,0.0582,0.0693,0.0541,6.225,5.135,6.225
20090120041044956,2009-01-20T04:10:44.964000Z,-84.01247,-78.140382,1.915,20.43,23.95,-84.013056,-78.140497,1.9273,0.1708,0.0964,0.0648,0.0249,0.043,0.0395,0.0348,6.998,5.725,6.998
20090120041046928,2009-01-20T04:10:46.960000Z,-83.972008,-78.150024,1.945,5.961,6.87,-83.974402,-78.149962,1.9402,0.0683,0.1542,0.1807,0.1456,0.1098,0.0706,0.1041,3.193,2.691,3.193
20090120041055060,2009-01-20T04:10:55.064000Z,-84.01617,-78.139978,1.96,22.92,26.54,-84.016592,-78.1399,1.9526,0.1703,0.0841,0.0715,0.0318,0.0475,0.0352,0.0376,7.181,5.956,7.181
20090120041110608,2009-01-20T04:11:10.632000Z,-84.046166,-78.152459,2.045,5.638,6.343,-84.047358,-78.152491,2.0272,0.0702,0.1553,0.179,0.0848,0.0805,0.0367,0.063,3.538,3.06,3.538
20090120041114668,2009-01-20T04:11:14.692000Z,-84.012297,-78.168462,2.005,13.87,16.29,-84.012566,-78.168344,1.9946,0.0631,0.1133,0.1547,0.0381,0.045,0.0352,0.0392,5.707,4.697,5.707
20090120041157164,2009-01-20T04:11:57.200000Z,-83.903551,-78.161498,1.8,11.11,12.8,-83.905633,-78.161356,1.8266,0.3246,0.0779,0.0956,0.0882,0.1042,0.1106,0.1005,5.776,4.867,5.776
20090120041200972,2009-01-20T04:12:00.980000Z,-84.017036,-78.139395,1.94,10.55,12.69,-84.015819,-78.139615,1.9283,0.0664,0.1095,0.1535,0.039,0.0556,0.0451,0.0461,4.506,3.603,4.506
20090120041208944,2009-01-20T04:12:08.964000Z,-84.012734,-78.168506,1.99,12.43,14.26,-84.014552,-78.168522,1.9732,0.0636,0.1294,0.1706,0.0392,0.0494,0.034,0.0404,4.821,4.033,4.821
20090120041222052,2009-01-20T04:12:22.068000Z,-84.04436,-78.147354,2.01,8.406,9.354,-84.044761,-78.147592,1.9942,0.0686,0.1275,0.1503,0.0517,0.0569,0.037,0.0478,4.032,3.512,4.032
20090120041226300,2009-01-20T04:12:26.308000Z,-84.014209,-78.139978,1.91,13.4,15.85,-84.013392,-78.140422,1.9269,0.0631,0.1007,0.1564,0.0304,0.0475,0.0365,0.0375,5.224,4.295,5.224
20090120041236736,2009-01-20T04:12:36.756000Z,-83.914455,-78.155227,1.96,6.568,7.661,-83.914174,-78.155582,1.9161,0.3022,0.0838,0.0892,0.069,0.1082,0.0772,0.0832,4.126,3.445,4.126
20090120041245544,2009-01-20T04:12:45.568000Z,-83.972227,-78.150158,1.91,5.986,7.016,-83.972604,-78.150216,1.8877,0.0761,0.1359,0.1972,0.0661,0.0808,0.0457,0.0625,3.659,3.032,3.659
20090120041256104,2009-01-20T04:12:56.144000Z,-83.763675,-78.16048,1.955,44.62,51.03,-83.763425,-78.160494,1.922,0.2352,0.0831,0.0711,0.0242,0.0389,0.061,0.0385,9.377,7.82,9.377
20090120041301976,2009-01-20T04:13:01.996000Z,-84.012297,-78.168462,2.0,12.03,13.88,-84.012077,-78.168247,1.9964,0.119,0.1661,0.0644,0.036,0.0501,0.036,0.0402,4.702,3.92,4.702
20090120041304732,2009-01-20T04:13:04.736000Z,-84.017689,-78.139395,1.95,13.96,16.13,-84.016386,-78.139838,1.9651,0.1653,0.0992,0.0653,0.0414,0.0556,0.0453,0.0471,5.806,4.898,5.806
20090120041317164,2009-01-20T04:13:17.172000Z,-83.906387,-78.158855,2.025,5.802,6.473,-83.902645,-78.160133,1.8983,0.5303,0.1014,0.0856,0.0867,0.1395,0.1324,0.117,3.826,3.341,3.826
20090120041333632,2009-01-20T04:13:33.656000Z,-83.909659,-78.158587,1.795,5.557,6.351,-83.909439,-78.158854,1.7805,0.3832,0.0817,0.1096,0.113,0.1515,0.1749,0.1441,4.553,3.889,4.553
20090120041359076,2009-01-20T04:13:59.080000Z,-84.013561,-78.140516,1.935,13.1,15.69,-84.014266,-78.140687,1.946,0.1761,0.094,0.0676,0.0378,0.0534,0.0379,0.0424,5.806,4.707,5.806
20090120041401344,2009-01-20T04:14:01.376000Z,-83.854834,-78.175064,1.75,6.395,7.282,-83.852943,-78.174963,1.6973,0.0845,0.1195,0.3985,0.0628,0.1193,0.2445,0.1224,4.356,3.694,4.356
20090120041402516,2009-01-20T04:14:02.552000Z,-84.013607,-78.168461,1.985,8.593,9.767,-84.014731,-78.168119,1.9753,0.0623,0.1398,0.1756,0.0467,0.062,0.0417,0.0494,3.828,3.257,3.828
20090120041411268,2009-01-20T04:14:11.272000Z,-84.018124,-78.13926,1.95,17.18,20.05,-84.016421,-78.139557,1.9383,0.192,0.1028,0.0703,0.0363,0.0546,0.0432,0.0441,6.531,5.424,6.531
20090120041437184,2009-01-20T04:14:37.200000Z,-83.970917,-78.149845,1.93,7.22,8.452,-83.970798,-78.149711,1.9146,0.072,0.1314,0.1898,0.0458,0.0692,0.0345,0.0478,3.353,2.787,3.353
20090120041444764,2009-01-20T04:14:44.784000Z,-84.012297,-78.168507,2.0,7.948,8.936,-84.014069,-78.168071,1.9983,0.0664,0.1537,0.1946,0.0494,0.0673,0.0441,0.0527,4.319,3.726,4.319
20090120041511488,2009-01-20T04:15:11.484000Z,-84.014431,-78.140381,1.98,14.88,17.54,-84.014203,-78.140474,1.957,0.1099,0.1706,0.0668,0.0378,0.0623,0.0452,0.0474,6.145,4.993,6.145
20090120041512972,2009-01-20T04:15:12.952000Z,-83.905296,-78.159034,2.015,6.369,7.533,-83.902109,-78.160022,1.9179,0.4977,0.0893,0.0804,0.0885,0.1347,0.1207,0.1129,4.164,3.441,4.164
20090120041514564,2009-01-20T04:15:14.596000Z,-83.903333,-78.161542,1.805,11.69,13.57,-83.903599,-78.161625,1.7835,0.2321,0.0733,0.0911,0.0341,0.0577,0.0653,0.0504,6.083,5.099,6.083
20090120041528976,2009-01-20T04:15:28.996000Z,-84.016169,-78.139843,1.95,12.09,14.22,-84.015802,-78.1401,1.9373,0.1678,0.0911,0.0684,0.0351,0.0551,0.0427,0.0435,5.66,4.637,5.66
20090120041532932,2009-01-20T04:15:32.952000Z,-83.763234,-78.160883,1.85,45.83,52.87,-83.763895,-78.160552,1.9153,0.2263,0.0844,0.0724,0.0298,0.0488,0.0807,0.0489,8.753,7.21,8.753
20090120041552456,2009-01-20T04:15:52.484000Z,-83.980306,-78.184685,1.845,7.486,8.674,-83.981252,-78.184411,1.8729,0.0807,0.1194,0.2692,0.0483,0.0829,0.1187,0.078,4.635,3.905,4.635
20090120041555556,2009-01-20T04:15:55.584000Z,-83.974845,-78.150516,1.935,7.401,8.602,-83.973803,-78.150107,1.9017,0.0717,0.1347,0.1763,0.0597,0.0683,0.0454,0.057,3.501,2.923,3.501
20090120041620260,2009-01-20T04:16:20.276000Z,-84.012907,-78.140471,1.915,11.16,13.01,-84.01273,-78.140807,1.9197,0.0632,0.1057,0.1685,0.0432,0.0599,0.0434,0.0482,5.289,4.414,5.289
20090120041622112,2009-01-20T04:16:22.092000Z,-83.901369,-78.16002,1.89,7.437,8.622,-83.901736,-78.160196,1.8642,0.2762,0.076,0.0906,0.0587,0.095,0.0911,0.0798,4.776,4.031,4.776
20090120041636260,2009-01-20T04:16:36.280000Z,-84.012298,-78.168551,2.0,10.05,12.15,-84.013013,-78.168355,1.993,0.0634,0.1237,0.1638,0.0369,0.0483,0.0353,0.0398,5.248,4.207,5.248
20090120041652388,2009-01-20T04:16:52.424000Z,-83.903769,-78.161498,1.805,12.54,14.53,-83.90436,-78.161528,1.7999,0.2596,0.0764,0.0929,0.0351,0.0585,0.0753,0.0537,6.684,5.555,6.684
20090120041653784,2009-01-20T04:16:53.804000Z,-84.016385,-78.139664,1.92,17.06,20.09,-84.016444,-78.1399,1.9219,0.0649,0.0945,0.1565,0.0338,0.0472,0.0394,0.0397,6.257,5.142,6.257
20090120041656516,2009-01-20T04:16:56.540000Z,-84.022933,-78.14096,1.965,5.718,6.445,-84.021898,-78.140633,1.9312,0.073,0.1465,0.2137,0.0805,0.0853,0.0555,0.0725,3.38,2.923,3.38
20090120041732360,2009-01-20T04:17:32.372000Z,-83.901369,-78.15993,1.9,9.494,10.66,-83.903344,-78.15988,1.9056,0.3517,0.0785,0.0943,0.0759,0.1042,0.1095,0.0953,4.763,4.148,4.763
20090120041801364,2009-01-20T04:18:01.388000Z,-84.014644,-78.139889,1.91,15.47,18.05,-84.015425,-78.139865,1.9144,0.1524,0.0893,0.0642,0.0297,0.0421,0.0472,0.039,6.065,5.052,6.065
20090120041807028,2009-01-20T04:18:07.036000Z,-83.952985,-78.137578,2.055,6.49,7.549,-83.955753,-78.1366,1.9693,0.3814,0.0859,0.0967,0.0755,0.1213,0.0678,0.0853,4.123,3.447,4.123
20090120041809648,2009-01-20T04:18:09.636000Z,-83.903768,-78.158945,1.95,5.923,7.02,-83.90185,-78.159478,1.8668,0.3513,0.0819,0.1012,0.091,0.1193,0.1382,0.1145,4.799,3.922,4.799
20090120041817596,2009-01-20T04:18:17.600000Z,-84.014431,-78.140336,1.945,10.41,12.18,-84.014076,-78.140558,1.9317,0.2062,0.1084,0.0726,0.036,0.0563,0.0391,0.043,5.159,4.186,5.159
20090120041818668,2009-01-20T04:18:18.704000Z,-83.763456,-78.16048,1.95,48.51,56.37,-83.764525,-78.160451,1.9124,0.2018,0.0822,0.0679,0.0244,0.0444,0.0729,0.0429,9.233,7.549,9.233
20090120041841144,2009-01-20T04:18:41.168000Z,-83.900932,-78.159258,1.805,8.405,9.739,-83.900191,-78.158804,1.7872,0.3044,0.0874,0.1067,0.0409,0.0781,0.0896,0.0659,4.969,4.149,4.969
20090120041843104,2009-01-20T04:18:43.124000Z,-84.025087,-78.138541,1.895,7.447,8.461,-84.02334,-78.138633,1.8621,0.1277,0.2047,0.0771,0.055,0.0587,0.05,0.0545,4.635,3.99,4.635
20090120041849584,2009-01-20T04:18:49.600000Z,-83.971135,-78.14989,1.93,8.652,10.01,-83.972059,-78.149884,1.9262,0.0682,0.1298,0.1694,0.0496,0.0619,0.0382,0.049,3.71,3.108,3.71
20090120041852196,2009-01-20T04:18:52.200000Z,-84.01834,-78.13917,1.955,10.91,12.36,-84.01718,-78.13994,1.9593,0.0722,0.1308,0.1882,0.0374,0.0582,0.0373,0.0433,4.842,4.163,4.842
20090120041904464,2009-01-20T04:19:04.488000Z,-84.003192,-78.176168,1.94,7.638,8.742,-84.003635,-78.17619,1.9201,0.0626,0.1193,0.1855,0.0549,0.0689,0.0706,0.0644,4.602,3.917,4.602
20090120041904876,2009-01-20T04:19:04.896000Z,-83.905296,-78.158676,1.975,5.67,6.54,-83.905906,-78.158594,1.9308,0.3944,0.0912,0.0727,0.0928,0.1433,0.1204,0.117,4.118,3.49,4.118
20090120041916676,2009-01-20T04:19:16.676000Z,-84.022932,-78.140826,1.945,7.035,8.299,-84.022247,-78.141494,1.954,0.2325,0.1185,0.0671,0.053,0.0929,0.0503,0.0628,4.591,3.802,4.591
20090120041921280,2009-01-20T04:19:21.276000Z,-84.014867,-78.140381,1.965,9.345,11.18,-84.015095,-78.140585,1.9585,0.2022,0.1031,0.0659,0.0378,0.0715,0.0452,0.0496,4.643,3.764,4.643
20090120041927128,2009-01-20T04:19:27.152000Z,-83.956897,-78.13592,1.98,5.778,6.794,-83.957576,-78.135055,1.9218,0.404,0.0901,0.0864,0.0882,0.1529,0.0768,0.1012,3.6,2.959,3.6
20090120041928772,2009-01-20T04:19:28.788000Z,-83.971354,-78.150024,1.925,5.906,6.84,-83.972867,-78.150255,1.9149,0.0726,0.1122,0.1758,0.0527,0.0828,0.0372,0.0546,3.02,2.541,3.02
20090120041930384,2009-01-20T04:19:30.384000Z,-83.90355,-78.15899,1.935,5.753,6.553,-83.903617,-78.159506,1.8627,0.3378,0.0995,0.0752,0.086,0.1394,0.1213,0.1133,3.984,3.423,3.984
20090120041942812,2009-01-20T04:19:42.840000Z,-83.840869,-78.127052,2.03,6.112,7.082,-83.839645,-78.127109,2.0248,0.1877,0.1082,0.0622,0.0532,0.0756,0.0346,0.0518,3.733,3.142,3.733
20090120041943276,2009-01-20T04:19:43.284000Z,-83.90966,-78.159572,1.835,6.331,7.385,-83.911096,-78.159299,1.8543,0.3681,0.0875,0.1014,0.1087,0.1515,0.1344,0.1303,4.811,4.029,4.811
20090120041948716,2009-01-20T04:19:48.736000Z,-83.953478,-78.150655,1.955,12.69,14.72,-83.954148,-78.151038,1.948,0.1951,0.0936,0.0735,0.0333,0.0466,0.0307,0.0363,4.029,3.331,4.029
20090120042001160,2009-01-20T04:20:01.160000Z,-83.903332,-78.158945,1.935,7.283,8.367,-83.901793,-78.159337,1.8253,0.3679,0.0793,0.0984,0.0739,0.1065,0.116,0.097,4.437,3.72,4.437
20090120042003792,2009-01-20T04:20:03.792000Z,-84.017906,-78.13926,1.945,20.86,24.59,-84.015657,-78.13975,1.9481,0.172,0.097,0.0687,0.0338,0.0577,0.0467,0.045,6.744,5.536,6.744
20090120042009196,2009-01-20T04:20:09.232000Z,-83.903551,-78.161453,1.8,11.78,13.61,-83.90533,-78.161506,1.8023,0.3008,0.0861,0.1021,0.0664,0.0799,0.0991,0.0807,5.836,4.916,5.836
20090120042012260,2009-01-20T04:20:12.272000Z,-83.971135,-78.149934,1.935,7.356,8.316,-83.97173,-78.149859,1.9174,0.0677,0.1322,0.1713,0.0742,0.0745,0.0454,0.0631,3.506,3.012,3.506
20090120042016752,2009-01-20T04:20:16.776000Z,-83.980082,-78.183834,1.895,6.013,6.776,-83.981117,-78.183999,1.9252,0.0758,0.138,0.2872,0.0804,0.1061,0.1438,0.1071,3.735,3.215,3.735
20090120042019204,2009-01-20T04:20:19.220000Z,-83.955223,-78.150699,1.955,6.277,7.165,-83.954472,-78.151029,1.9458,0.2284,0.1033,0.084,0.061,0.0909,0.0473,0.064,3.419,2.908,3.419
20090120042036384,2009-01-20T04:20:36.420000Z,-83.763233,-78.160927,1.845,37.91,44.64,-83.764306,-78.160322,1.9299,0.0124,0.0313,0.0335,0.0297,0.0426,0.065,0.0435,8.325,6.666,8.325
20090120042037992,2009-01-20T04:20:38.000000Z,-84.01247,-78.140382,1.905,11.09,13.04,-84.014274,-78.14062,1.9198,0.1819,0.0985,0.0693,0.0352,0.0514,0.0441,0.0431,5.391,4.439,5.391
20090120042040720,2009-01-20T04:20:40.776000Z,-84.045513,-78.152548,2.04,6.464,7.389,-84.046201,-78.152593,2.0166,0.0689,0.1633,0.1716,0.0674,0.0714,0.0379,0.0567,3.477,2.962,3.477
20090120042043256,2009-01-20T04:20:43.276000Z,-83.953478,-78.150655,1.95,15.4,17.73,-83.954117,-78.150859,1.9502,0.0727,0.0999,0.1851,0.0247,0.0318,0.0348,0.0301,4.235,3.56,4.235
20090120042056320,2009-01-20T04:20:56.336000Z,-84.034694,-78.179514,1.995,6.57,7.589,-84.034795,-78.179514,1.9939,0.0654,0.1608,0.242,0.0779,0.1008,0.1092,0.095,3.727,3.137,3.727
20090120042101872,2009-01-20T04:21:01.892000Z,-84.012297,-78.168507,1.995,10.93,12.74,-84.012716,-78.168086,1.9976,0.064,0.1151,0.1734,0.0342,0.0503,0.0371,0.04,4.931,4.11,4.931
20090120042106752,2009-01-20T04:21:06.788000Z,-84.025591,-78.165993,2.04,10.74,12.13,-84.026702,-78.165692,2.0306,0.0124,0.0315,0.033,0.0463,0.0523,0.0356,0.0442,3.677,3.124,3.677
20090120042109344,2009-01-20T04:21:09.364000Z,-84.016384,-78.13953,1.905,15.78,18.37,-84.015845,-78.140035,1.9246,0.1714,0.0962,0.0677,0.0342,0.058,0.0464,0.0452,5.907,4.92,5.907
20090120042120464,2009-01-20T04:21:20.480000Z,-83.954505,-78.136592,1.965,7.078,8.329,-83.954595,-78.136588,1.9512,0.0743,0.1042,0.2973,0.06,0.1033,0.0521,0.0686,3.499,2.864,3.499
20090120042130648,2009-01-20T04:21:30.676000Z,-83.971353,-78.149934,1.925,8.073,9.363,-83.971821,-78.14987,1.8957,0.0705,0.1299,0.1645,0.0497,0.0618,0.0419,0.0505,3.926,3.286,3.926
20090120042143640,2009-01-20T04:21:43.660000Z,-83.903332,-78.15899,1.945,5.956,6.863,-83.903114,-78.159475,1.9054,0.3603,0.0904,0.0776,0.0769,0.1131,0.1068,0.0976,3.996,3.379,3.996
20090120042146848,2009-01-20T04:21:46.880000Z,-83.903769,-78.161498,1.8,10.49,12.17,-83.905563,-78.161635,1.7912,0.2945,0.0865,0.1054,0.0488,0.0707,0.0776,0.0645,5.798,4.851,5.798
20090120042155732,2009-01-20T04:21:55.740000Z,-84.014427,-78.139933,1.91,20.29,23.54,-84.014263,-78.140388,1.9311,0.1724,0.0911,0.0659,0.0362,0.0514,0.0359,0.0406,6.563,5.424,6.563
20090120042159924,2009-01-20T04:21:59.920000Z,-84.023149,-78.140736,1.95,7.101,8.193,-84.023055,-78.140614,1.9345,0.1254,0.2042,0.0644,0.0556,0.0829,0.0532,0.0626,3.814,3.17,3.814
20090120042203828,2009-01-20T04:22:03.860000Z,-83.901369,-78.159751,1.845,6.708,7.734,-83.901472,-78.159558,1.8318,0.3595,0.0934,0.0763,0.063,0.1052,0.1046,0.0885,4.391,3.697,4.391
20090120042213788,2009-01-20T04:22:13.812000Z,-83.804122,-78.12346,2.07,11.96,14.88,-83.802384,-78.123349,2.0448,0.0635,0.1687,0.1617,0.0752,0.0556,0.0469,0.0581,4.545,3.439,4.545
20090120042223968,2009-01-20T04:22:23.948000Z,-83.90115,-78.15993,1.885,6.673,7.543,-83.899056,-78.161085,1.7505,0.6483,0.1073,0.089,0.0962,0.1473,0.1376,0.1249,4.306,3.7,4.306
20090120042229992,2009-01-20T04:22:30.016000Z,-83.948854,-78.13937,2.05,6.022,7.135,-83.951689,-78.137613,2.0044,0.0823,0.1144,0.3499,0.0792,0.14,0.0556,0.0851,3.707,3.016,3.707
20090120042230576,2009-01-20T04:22:30.576000Z,-84.015953,-78.140067,1.96,16.79,20.08,-84.016721,-78.139945,1.9535,0.1915,0.1016,0.0714,0.0458,0.0649,0.0487,0.0525,6.278,5.098,6.278
20090120042256344,2009-01-20T04:22:56.344000Z,-83.864757,-78.143895,2.0,5.667,6.454,-83.86465,-78.143893,1.9861,0.2166,0.101,0.0746,0.0538,0.0842,0.0427,0.0579,3.76,3.211,3.76
20090120042258244,2009-01-20T04:22:58.264000Z,-83.90595,-78.158273,1.995,7.056,8.123,-83.905035,-78.158348,1.949,0.0712,0.1188,0.3864,0.077,0.1213,0.1112,0.1013,4.636,3.891,4.636
20090120042258924,2009-01-20T04:22:58.924000Z,-83.966337,-78.149667,1.885,7.248,8.558,-83.966349,-78.149711,1.8734,0.0713,0.1442,0.1749,0.0615,0.0723,0.0395,0.056,3.745,3.083,3.745
20090120042306252,2009-01-20T04:23:06.260000Z,-84.014427,-78.139978,1.905,11.88,14.0,-84.01329,-78.14061,1.9283,0.0667,0.1175,0.19,0.0421,0.0717,0.0407,0.0497,5.24,4.316,5.24
20090120042310772,2009-01-20T04:23:10.796000Z,-83.953478,-78.150565,1.95,8.116,9.401,-83.953953,-78.150427,1.9384,0.073,0.1114,0.2183,0.046,0.0719,0.0408,0.0513,3.884,3.242,3.884
20090120042319616,2009-01-20T04:23:19.628000Z,-84.020972,-78.140961,1.91,7.377,8.339,-84.022035,-78.140899,1.9087,0.225,0.1009,0.0702,0.0539,0.0834,0.0601,0.0647,4.59,3.954,4.59
20090120042324200,2009-01-20T04:23:24.220000Z,-84.033812,-78.178887,2.055,6.703,7.563,-84.035316,-78.178826,2.0562,0.072,0.2023,0.2882,0.0949,0.1142,0.1259,0.1109,4.002,3.447,4.002
20090120042327316,2009-01-20T04:23:27.352000Z,-83.763234,-78.160883,1.84,51.56,59.34,-83.764421,-78.160501,1.8944,0.2165,0.079,0.071,0.0235,0.041,0.0674,0.0402,9.206,7.569,9.206
20090120042338620,2009-01-20T04:23:38.652000Z,-83.903115,-78.161766,1.76,15.68,18.81,-83.904325,-78.161706,1.7984,0.2469,0.078,0.0902,0.0247,0.0429,0.0489,0.0373,7.342,5.938,7.342
20090120042343668,2009-01-20T04:23:43.688000Z,-84.02893,-78.171948,2.035,5.921,6.921,-84.030632,-78.171503,2.0371,0.0689,0.1466,0.2111,0.089,0.0985,0.0762,0.0874,3.661,3.062,3.661
